t_0,x_0,y_0,dx_0,dy_0,t_1,x_1,y_1,dx_1,dy_1
0,89.58,24.36,0,0.66,2,89.58,25.58,0,0.46
0,78.13,1.49,0,0.92,2,78.13,3.23,0,0.72
0,99.61,35.89,0,-0.79,2,99.61,34.21,0,-0.99
0,90.29,73.97,0,-0.6,2,90.29,72.67,0,-0.8
0,48.1,58.64,0,0.09,2,48.1,58.72,0,-0.11
0,91.41,70.62,0,0.38,2,91.41,71.28,0,0.18
0,32.71,39.24,0,-0.86,2,32.71,37.42,0,-1.06
0,34.09,26.85,0,-0.52,2,34.09,25.71,0,-0.72
0,5.99,96.86,0,0.3,2,5.99,97.36,0,0.1
0,8.01,71.32,0,0.84,2,8.01,72.9,0,0.64
0,13.24,51.96,0,0.1,2,13.24,52.06,0,-0.1
0,39.63,44.36,0,0.18,2,39.63,44.62,0,-0.02
0,37.55,50.31,0,-0.39,2,37.55,49.43,0,-0.59
0,23.77,50.51,0,-1.0,2,23.77,48.41,0,-1.2
0,75.01,97.59,0,0.51,2,75.01,98.51,0,0.31
0,73.72,69.81,0,-0.24,2,73.72,69.23,0,-0.44
0,15.35,44.95,0,-0.65,2,15.35,43.55,0,-0.85
0,19.88,92.75,0,-0.02,2,19.88,92.61,0,-0.22
0,91.89,86.49,0,-0.14,2,91.89,86.11,0,-0.34
0,87.55,89.75,0,-0.42,2,87.55,88.81,0,-0.62
0,12.35,8.13,0,-0.99,2,12.35,6.05,0,-1.19
0,8.82,39.24,0,0.74,2,8.82,40.62,0,0.54
0,80.82,92.72,0,0.65,2,80.82,93.92,0,0.45
0,98.28,65.44,0,-0.25,2,98.28,64.84,0,-0.45
0,83.46,48.78,0,0.73,2,83.46,50.14,0,0.53
0,54.11,91.46,0,-0.06,2,54.11,91.24,0,-0.26
0,47.25,28.49,0,-0.71,2,47.25,26.97,0,-0.91
0,38.71,99.59,0,0.33,2,38.71,100.15,0,0.13
0,50.37,78.73,0,0.01,2,50.37,78.65,0,-0.19
0,83.24,45.33,0,-0.8,2,83.24,43.63,0,-1.0
0,56.1,85.3,0,-0.8,2,56.1,83.6,0,-1.0
0,32.05,74.56,0,0.6,2,32.05,75.66,0,0.4
0,58.86,71.76,0,-0.43,2,58.86,70.8,0,-0.63
0,73.0,57.89,0,-0.92,2,73.0,55.95,0,-1.12
0,74.74,89.2,0,-0.8,2,74.74,87.5,0,-1.0
0,73.64,23.22,0,0.18,2,73.64,23.48,0,-0.02
0,87.78,59.53,0,0.85,2,87.78,61.13,0,0.65
0,1.23,87.4,0,0.59,2,1.23,88.48,0,0.39
0,71.18,22.8,0,0.34,2,71.18,23.38,0,0.14
0,87.84,20.74,0,0.64,2,87.84,21.92,0,0.44
0,58.92,28.52,0,0.76,2,58.92,29.94,0,0.56
0,4.78,77.35,0,0.99,2,4.78,79.23,0,0.79
0,61.08,5.03,0,-0.55,2,61.08,3.83,0,-0.75
0,45.71,84.9,0,0.28,2,45.71,85.36,0,0.08
0,85.86,88.21,0,-0.51,2,85.86,87.09,0,-0.71
0,50.27,19.43,0,-0.27,2,50.27,18.79,0,-0.47
0,52.18,94.5,0,0.74,2,52.18,95.88,0,0.54
0,45.7,17.74,0,0.47,2,45.7,18.58,0,0.27
0,48.84,86.55,0,-0.19,2,48.84,86.07,0,-0.39
0,95.17,28.35,0,-0.95,2,95.17,26.35,0,-1.15
0,56.23,16.81,0,0.01,2,56.23,16.73,0,-0.19
0,56.41,14.03,0,-0.55,2,56.41,12.83,0,-0.75
0,96.79,8.43,0,-0.64,2,96.79,7.05,0,-0.84
0,6.52,5.4,0,0.2,2,6.52,5.7,0,0.0
0,79.48,55.29,0,-0.93,2,79.48,53.33,0,-1.13
0,25.91,25.97,0,0.87,2,25.91,27.61,0,0.67
0,55.39,25.74,0,0.71,2,55.39,27.06,0,0.51
0,34.26,21.14,0,0.28,2,34.26,21.6,0,0.08
0,69.61,70.91,0,-0.88,2,69.61,69.05,0,-1.08
0,4.73,85.65,0,0.06,2,4.73,85.67,0,-0.14
0,43.12,31.63,0,0.83,2,43.12,33.19,0,0.63
0,14.12,72.95,0,-0.44,2,14.12,71.97,0,-0.64
0,77.16,93.05,0,-0.51,2,77.16,91.93,0,-0.71
0,91.16,41.24,0,0.87,2,91.16,42.88,0,0.67
0,82.01,70.96,0,0.97,2,82.01,72.8,0,0.77
0,59.65,47.73,0,-0.92,2,59.65,45.79,0,-1.12
0,70.35,72.34,0,0.52,2,70.35,73.28,0,0.32
0,42.5,25.35,0,-0.07,2,42.5,25.11,0,-0.27
0,70.78,40.88,0,0.93,2,70.78,42.64,0,0.73
0,67.71,48.29,0,-0.42,2,67.71,47.35,0,-0.62
0,75.34,40.3,0,-0.04,2,75.34,40.12,0,-0.24
0,98.95,37.72,0,-0.08,2,98.95,37.46,0,-0.28
0,27.91,33.64,0,-0.27,2,27.91,33.0,0,-0.47
0,81.71,7.18,0,-0.23,2,81.71,6.62,0,-0.43
0,93.66,44.6,0,0.72,2,93.66,45.94,0,0.52
0,69.72,42.49,0,-0.35,2,69.72,41.69,0,-0.55
0,4.11,5.82,0,-0.68,2,4.11,4.36,0,-0.88
0,29.76,95.37,0,-0.58,2,29.76,94.11,0,-0.78
0,27.25,71.97,0,-0.61,2,27.25,70.65,0,-0.81
0,96.35,65.29,0,0.31,2,96.35,65.81,0,0.11
0,69.11,17.32,0,-0.67,2,69.11,15.88,0,-0.87
0,39.72,27.51,0,0.11,2,39.72,27.63,0,-0.09
0,28.55,4.38,0,-0.07,2,28.55,4.14,0,-0.27
0,81.72,11.35,0,0.74,2,81.72,12.73,0,0.54
0,81.68,30.09,0,-0.92,2,81.68,28.15,0,-1.12
0,53.98,19.94,0,-0.13,2,53.98,19.58,0,-0.33
0,16.64,9.04,0,-0.83,2,16.64,7.28,0,-1.03
0,25.59,20.08,0,0.02,2,25.59,20.02,0,-0.18
0,10.08,40.26,0,-0.39,2,10.08,39.38,0,-0.59
0,39.5,42.74,0,0.02,2,39.5,42.68,0,-0.18
0,18.19,3.38,0,0.91,2,18.19,5.1,0,0.71
0,63.17,26.87,0,-0.94,2,63.17,24.89,0,-1.14
0,67.93,4.13,0,0.36,2,67.93,4.75,0,0.16
0,36.37,88.41,0,0.32,2,36.37,88.95,0,0.12
0,16.93,50.53,0,-0.9,2,16.93,48.63,0,-1.1
0,49.85,66.24,0,0.59,2,49.85,67.32,0,0.39
0,36.41,77.68,0,-0.46,2,36.41,76.66,0,-0.66
0,4.42,81.4,0,-0.88,2,4.42,79.54,0,-1.08
0,72.22,35.58,0,0.13,2,72.22,35.74,0,-0.07
0,59.25,63.11,0,0.8,2,59.25,64.61,0,0.6
0,96.97,35.23,0,-0.63,2,96.97,33.87,0,-0.83
0,48.79,50.65,0,-0.13,2,48.79,50.29,0,-0.33
0,41.84,64.1,0,-0.62,2,41.84,62.76,0,-0.82
0,92.9,25.75,0,-0.37,2,92.9,24.91,0,-0.57
0,93.86,46.84,0,-0.67,2,93.86,45.4,0,-0.87
0,46.64,58.66,0,-0.05,2,46.64,58.46,0,-0.25
0,5.39,58.08,0,0.28,2,5.39,58.54,0,0.08
0,10.65,31.32,0,-0.62,2,10.65,29.98,0,-0.82
0,76.57,53.51,0,-0.12,2,76.57,53.17,0,-0.32
0,25.95,63.43,0,0.76,2,25.95,64.85,0,0.56
0,15.9,46.84,0,-0.01,2,15.9,46.72,0,-0.21
0,10.12,16.97,0,-0.57,2,10.12,15.73,0,-0.77
0,97.07,6.49,0,-0.76,2,97.07,4.87,0,-0.96
0,60.06,91.19,0,0.46,2,60.06,92.01,0,0.26
0,39.06,84.95,0,0.58,2,39.06,86.01,0,0.38
0,3.83,46.75,0,0.64,2,3.83,47.93,0,0.44
0,84.47,6.43,0,0.48,2,84.47,7.29,0,0.28
0,67.48,21.94,0,-0.6,2,67.48,20.64,0,-0.8
0,35.63,72.99,0,-0.97,2,35.63,70.95,0,-1.17
0,8.98,29.77,0,0.03,2,8.98,29.73,0,-0.17
0,32.42,12.25,0,-0.28,2,32.42,11.59,0,-0.48
0,52.7,54.01,0,-0.01,2,52.7,53.89,0,-0.21
0,66.91,84.01,0,0.12,2,66.91,84.15,0,-0.08
0,42.5,83.27,0,-0.16,2,42.5,82.85,0,-0.36
0,79.12,44.96,0,0.71,2,79.12,46.28,0,0.51
0,82.68,30.82,0,-0.53,2,82.68,29.66,0,-0.73
0,89.77,40.42,0,-0.86,2,89.77,38.6,0,-1.06
0,71.86,58.37,0,0.0,2,71.86,58.27,0,-0.2
0,25.44,43.98,0,-0.2,2,25.44,43.48,0,-0.4
0,78.99,50.84,0,-0.95,2,78.99,48.84,0,-1.15
0,50.34,45.77,0,-0.92,2,50.34,43.83,0,-1.12
0,85.58,39.11,0,0.19,2,85.58,39.39,0,-0.01
0,22.5,62.93,0,0.46,2,22.5,63.75,0,0.26
0,4.65,94.66,0,-0.53,2,4.65,93.5,0,-0.73
0,91.13,27.59,0,-0.44,2,91.13,26.61,0,-0.64
0,99.73,83.26,0,-0.93,2,99.73,81.3,0,-1.13
0,95.49,19.77,0,0.79,2,95.49,21.25,0,0.59
0,65.29,95.43,0,0.81,2,65.29,96.95,0,0.61
0,26.4,24.47,0,-0.45,2,26.4,23.47,0,-0.65
0,12.83,0.71,0,0.63,2,12.83,1.87,0,0.43
0,42.0,61.85,0,-0.55,2,42.0,60.65,0,-0.75
0,61.05,45.61,0,-0.91,2,61.05,43.69,0,-1.11
0,46.77,17.53,0,-0.28,2,46.77,16.87,0,-0.48
0,96.94,2.14,0,-0.78,2,96.94,0.48,0,-0.98
0,74.88,82.66,0,0.75,2,74.88,84.06,0,0.55
0,50.95,40.38,0,-0.75,2,50.95,38.78,0,-0.95
0,95.9,63.49,0,-0.58,2,95.9,62.23,0,-0.78
0,84.56,14.29,0,0.2,2,84.56,14.59,0,0.0
0,62.67,65.61,0,0.33,2,62.67,66.17,0,0.13
0,20.25,80.16,0,0.35,2,20.25,80.76,0,0.15
0,11.49,52.29,0,0.43,2,11.49,53.05,0,0.23
0,28.66,64.34,0,-0.04,2,28.66,64.16,0,-0.24
0,72.25,23.61,0,-0.62,2,72.25,22.27,0,-0.82
0,19.79,56.76,0,0.85,2,19.79,58.36,0,0.65
0,28.7,14.25,0,0.49,2,28.7,15.13,0,0.29
0,6.16,28.96,0,-0.71,2,6.16,27.44,0,-0.91
0,7.17,43.6,0,0.37,2,7.17,44.24,0,0.17
0,23.8,82.35,0,0.02,2,23.8,82.29,0,-0.18
0,9.84,75.2,0,0.44,2,9.84,75.98,0,0.24
0,75.77,28.52,0,-0.84,2,75.77,26.74,0,-1.04
0,76.86,3.12,0,0.89,2,76.86,4.8,0,0.69
0,20.7,23.2,0,-0.44,2,20.7,22.22,0,-0.64
0,64.03,15.78,0,0.05,2,64.03,15.78,0,-0.15
0,14.11,70.96,0,0.91,2,14.11,72.68,0,0.71
0,42.93,77.74,0,-0.88,2,42.93,75.88,0,-1.08
0,33.04,40.7,0,0.94,2,33.04,42.48,0,0.74
0,46.46,54.02,0,0.82,2,46.46,55.56,0,0.62
0,5.0,85.4,0,-0.72,2,5.0,83.86,0,-0.92
0,3.0,2.82,0,-0.44,2,3.0,1.84,0,-0.64
0,61.24,89.06,0,0.89,2,61.24,90.74,0,0.69
0,24.06,10.69,0,0.17,2,24.06,10.93,0,-0.03
0,97.5,8.03,0,0.11,2,97.5,8.15,0,-0.09
0,38.78,85.78,0,0.02,2,38.78,85.72,0,-0.18
0,33.96,34.88,0,0.7,2,33.96,36.18,0,0.5
0,14.56,21.1,0,-0.22,2,14.56,20.56,0,-0.42
0,64.61,92.91,0,-0.83,2,64.61,91.15,0,-1.03
0,24.67,90.77,0,0.5,2,24.67,91.67,0,0.3
0,91.16,29.26,0,0.74,2,91.16,30.64,0,0.54
0,76.76,30.29,0,0.78,2,76.76,31.75,0,0.58
0,52.16,44.64,0,0.59,2,52.16,45.72,0,0.39
0,71.02,24.5,0,-0.41,2,71.02,23.58,0,-0.61
0,57.41,88.33,0,0.03,2,57.41,88.29,0,-0.17
0,79.13,82.85,0,-0.14,2,79.13,82.47,0,-0.34
0,69.99,91.62,0,-0.6,2,69.99,90.32,0,-0.8
0,90.43,38.65,0,-0.96,2,90.43,36.63,0,-1.16
0,55.53,28.55,0,-0.84,2,55.53,26.77,0,-1.04
0,74.28,1.12,0,0.77,2,74.28,2.56,0,0.57
0,33.76,7.98,0,-1.0,2,33.76,5.88,0,-1.2
0,63.35,60.51,0,0.98,2,63.35,62.37,0,0.78
0,76.89,19.95,0,-0.05,2,76.89,19.75,0,-0.25
0,36.3,86.56,0,-0.37,2,36.3,85.72,0,-0.57
0,32.05,33.25,0,0.42,2,32.05,33.99,0,0.22
0,92.22,43.56,0,-0.54,2,92.22,42.38,0,-0.74
0,31.18,41.75,0,-0.75,2,31.18,40.15,0,-0.95
0,72.6,40.78,0,0.26,2,72.6,41.2,0,0.06
0,0.26,32.8,0,-0.35,2,0.26,32.0,0,-0.55
0,34.92,66.62,0,0.28,2,34.92,67.08,0,0.08
0,36.79,7.55,0,0.31,2,36.79,8.07,0,0.11
0,41.7,6.6,0,-0.87,2,41.7,4.76,0,-1.07
0,85.78,63.41,0,-0.91,2,85.78,61.49,0,-1.11
0,65.39,98.06,0,-0.41,2,65.39,97.14,0,-0.61
0,18.44,80.96,0,0.08,2,18.44,81.02,0,-0.12
0,15.06,58.63,0,0.91,2,15.06,60.35,0,0.71
0,4.24,72.79,0,-0.85,2,4.24,70.99,0,-1.05
0,60.37,74.34,0,-0.7,2,60.37,72.84,0,-0.9
0,16.21,70.3,0,0.2,2,16.21,70.6,0,0.0
0,78.31,78.45,0,-0.64,2,78.31,77.07,0,-0.84
0,16.87,85.82,0,-0.63,2,16.87,84.46,0,-0.83
0,8.55,57.17,0,-0.66,2,8.55,55.75,0,-0.86
0,93.14,54.65,0,-0.74,2,93.14,53.07,0,-0.94
0,39.06,89.24,0,-0.92,2,39.06,87.3,0,-1.12
0,14.05,52.04,0,-0.23,2,14.05,51.48,0,-0.43
0,68.08,90.0,0,-0.13,2,68.08,89.64,0,-0.33
0,39.33,23.14,0,0.89,2,39.33,24.82,0,0.69
0,63.16,37.11,0,-0.94,2,63.16,35.13,0,-1.14
0,54.02,81.33,0,-0.82,2,54.02,79.59,0,-1.02
0,98.55,83.23,0,-0.46,2,98.55,82.21,0,-0.66
0,30.39,55.19,0,0.79,2,30.39,56.67,0,0.59
0,23.43,24.0,0,-0.2,2,23.43,23.5,0,-0.4
0,3.65,24.53,0,-0.56,2,3.65,23.31,0,-0.76
0,60.21,75.41,0,0.3,2,60.21,75.91,0,0.1
0,88.04,48.64,0,-0.76,2,88.04,47.02,0,-0.96
0,97.58,35.91,0,0.7,2,97.58,37.21,0,0.5
0,58.01,88.93,0,0.5,2,58.01,89.83,0,0.3
0,46.1,10.16,0,-0.27,2,46.1,9.52,0,-0.47
0,93.83,59.55,0,-0.37,2,93.83,58.71,0,-0.57
0,3.86,69.84,0,-0.9,2,3.86,67.94,0,-1.1
0,39.38,37.8,0,-0.75,2,39.38,36.2,0,-0.95
0,74.53,20.21,0,0.26,2,74.53,20.63,0,0.06
0,23.69,84.67,0,-0.67,2,23.69,83.23,0,-0.87
0,51.33,32.98,0,0.02,2,51.33,32.92,0,-0.18
0,56.47,56.62,0,0.8,2,56.47,58.12,0,0.6
0,67.48,46.51,0,-0.76,2,67.48,44.89,0,-0.96
0,71.84,21.85,0,0.1,2,71.84,21.95,0,-0.1
0,23.27,86.01,0,0.25,2,23.27,86.41,0,0.05
0,3.6,15.15,0,0.48,2,3.6,16.01,0,0.28
0,26.75,13.44,0,-0.42,2,26.75,12.5,0,-0.62
0,0.11,79.79,0,0.9,2,0.11,81.49,0,0.7
0,61.44,34.85,0,-0.04,2,61.44,34.67,0,-0.24
0,86.87,58.92,0,-0.62,2,86.87,57.58,0,-0.82
0,68.14,46.75,0,0.34,2,68.14,47.33,0,0.14
0,78.59,61.96,0,-0.39,2,78.59,61.08,0,-0.59
0,54.83,83.14,0,-0.21,2,54.83,82.62,0,-0.41
0,57.59,28.09,0,0.25,2,57.59,28.49,0,0.05
0,25.32,4.03,0,0.05,2,25.32,4.03,0,-0.15
0,4.75,34.41,0,-0.72,2,4.75,32.87,0,-0.92
0,85.26,87.66,0,0.52,2,85.26,88.6,0,0.32
0,74.27,96.69,0,-0.21,2,74.27,96.17,0,-0.41
0,14.89,11.64,0,0.38,2,14.89,12.3,0,0.18
0,35.56,64.38,0,0.17,2,35.56,64.62,0,-0.03
0,46.06,65.81,0,-0.8,2,46.06,64.11,0,-1.0
0,88.29,5.78,0,-0.99,2,88.29,3.7,0,-1.19
0,49.78,44.16,0,0.02,2,49.78,44.1,0,-0.18
0,60.39,93.97,0,-0.78,2,60.39,92.31,0,-0.98
0,1.81,35.37,0,-0.96,2,1.81,33.35,0,-1.16
0,1.5,62.56,0,0.91,2,1.5,64.28,0,0.71
0,14.9,88.23,0,0.58,2,14.9,89.29,0,0.38
0,62.44,14.64,0,0.33,2,62.44,15.2,0,0.13
0,77.4,84.07,0,0.69,2,77.4,85.35,0,0.49
0,87.34,40.15,0,0.17,2,87.34,40.39,0,-0.03
0,25.39,15.74,0,-0.04,2,25.39,15.56,0,-0.24
0,30.74,81.01,0,0.51,2,30.74,81.93,0,0.31
0,90.28,4.27,0,0.51,2,90.28,5.19,0,0.31
0,24.18,73.69,0,-0.01,2,24.18,73.57,0,-0.21
0,28.96,82.24,0,-0.77,2,28.96,80.6,0,-0.97
0,87.25,7.32,0,0.16,2,87.25,7.54,0,-0.04
0,82.76,29.36,0,-0.75,2,82.76,27.76,0,-0.95
0,41.28,89.25,0,-0.27,2,41.28,88.61,0,-0.47
0,51.55,79.93,0,0.39,2,51.55,80.61,0,0.19
0,62.34,54.21,0,0.49,2,62.34,55.09,0,0.29
0,60.49,33.96,0,0.06,2,60.49,33.98,0,-0.14
0,96.46,41.8,0,-0.64,2,96.46,40.42,0,-0.84
0,92.63,85.1,0,-0.66,2,92.63,83.68,0,-0.86
0,60.39,91.66,0,-0.88,2,60.39,89.8,0,-1.08
0,66.72,34.14,0,-0.93,2,66.72,32.18,0,-1.13
0,46.78,42.4,0,0.88,2,46.78,44.06,0,0.68
0,57.28,3.89,0,-0.28,2,57.28,3.23,0,-0.48
0,49.36,63.9,0,-0.81,2,49.36,62.18,0,-1.01
0,57.35,69.19,0,0.48,2,57.35,70.05,0,0.28
0,31.73,65.15,0,0.69,2,31.73,66.43,0,0.49
0,72.35,81.99,0,0.77,2,72.35,83.43,0,0.57
0,2.58,73.88,0,0.28,2,2.58,74.34,0,0.08
0,84.08,74.35,0,0.26,2,84.08,74.77,0,0.06
0,79.44,35.02,0,-0.94,2,79.44,33.04,0,-1.14
0,33.44,80.98,0,0.44,2,33.44,81.76,0,0.24
0,95.66,94.41,0,0.02,2,95.66,94.35,0,-0.18
0,63.98,65.15,0,-0.09,2,63.98,64.87,0,-0.29
0,11.5,71.75,0,-0.77,2,11.5,70.11,0,-0.97
0,56.62,40.53,0,0.41,2,56.62,41.25,0,0.21
0,54.09,40.62,0,0.79,2,54.09,42.1,0,0.59
0,2.38,73.29,0,0.01,2,2.38,73.21,0,-0.19
0,53.28,51.15,0,0.45,2,53.28,51.95,0,0.25
0,86.69,56.98,0,0.61,2,86.69,58.1,0,0.41
0,50.07,63.02,0,-0.8,2,50.07,61.32,0,-1.0
0,43.29,23.18,0,-0.49,2,43.29,22.1,0,-0.69
0,32.63,93.62,0,-0.47,2,32.63,92.58,0,-0.67
0,69.76,80.72,0,-0.89,2,69.76,78.84,0,-1.09
0,73.03,70.7,0,0.47,2,73.03,71.54,0,0.27
0,13.23,90.95,0,0.82,2,13.23,92.49,0,0.62
0,46.55,20.14,0,0.62,2,46.55,21.28,0,0.42
0,53.07,10.56,0,0.22,2,53.07,10.9,0,0.02
0,4.06,85.11,0,0.41,2,4.06,85.83,0,0.21
0,19.29,64.78,0,0.82,2,19.29,66.32,0,0.62
0,28.1,37.39,0,-0.68,2,28.1,35.93,0,-0.88
0,70.12,9.55,0,-0.84,2,70.12,7.77,0,-1.04
0,69.18,89.72,0,0.25,2,69.18,90.12,0,0.05
0,62.66,86.66,0,-0.13,2,62.66,86.3,0,-0.33
0,58.61,62.75,0,0.54,2,58.61,63.73,0,0.34
0,12.82,88.97,0,0.9,2,12.82,90.67,0,0.7
0,46.94,83.35,0,0.95,2,46.94,85.15,0,0.75
0,98.77,78.47,0,0.04,2,98.77,78.45,0,-0.16
0,29.23,83.22,0,0.17,2,29.23,83.46,0,-0.03
0,36.15,8.36,0,-0.74,2,36.15,6.78,0,-0.94
0,48.69,15.43,0,0.38,2,48.69,16.09,0,0.18
0,76.86,10.15,0,0.27,2,76.86,10.59,0,0.07
0,52.43,93.77,0,-0.35,2,52.43,92.97,0,-0.55
0,69.56,38.66,0,-0.88,2,69.56,36.8,0,-1.08
0,26.03,42.27,0,-0.8,2,26.03,40.57,0,-1.0
0,75.15,0.37,0,0.8,2,75.15,1.87,0,0.6
0,29.61,98.74,0,-0.62,2,29.61,97.4,0,-0.82
0,59.35,36.49,0,0.71,2,59.35,37.81,0,0.51
0,86.0,75.4,0,-0.86,2,86.0,73.58,0,-1.06
0,2.02,50.23,0,0.22,2,2.02,50.57,0,0.02
0,10.08,63.01,0,-0.16,2,10.08,62.59,0,-0.36
0,56.44,6.74,0,-0.73,2,56.44,5.18,0,-0.93
0,21.6,85.89,0,0.14,2,21.6,86.07,0,-0.06
0,63.85,87.42,0,0.05,2,63.85,87.42,0,-0.15
0,96.98,36.35,0,0.91,2,96.98,38.07,0,0.71
0,73.13,60.35,0,0.28,2,73.13,60.81,0,0.08
0,5.69,29.5,0,-0.06,2,5.69,29.28,0,-0.26
0,54.07,67.16,0,0.44,2,54.07,67.94,0,0.24
0,12.62,81.69,0,0.04,2,12.62,81.67,0,-0.16
0,24.69,36.9,0,0.45,2,24.69,37.7,0,0.25
0,34.37,54.35,0,-0.11,2,34.37,54.03,0,-0.31
0,54.47,23.95,0,0.87,2,54.47,25.59,0,0.67
0,50.21,33.47,0,-0.59,2,50.21,32.19,0,-0.79
0,78.71,85.34,0,-0.09,2,78.71,85.06,0,-0.29
0,84.37,19.03,0,0.89,2,84.37,20.71,0,0.69
0,88.38,39.38,0,0.5,2,88.38,40.28,0,0.3
0,89.76,56.37,0,0.12,2,89.76,56.51,0,-0.08
0,46.97,72.59,0,-0.34,2,46.97,71.81,0,-0.54
0,1.78,80.14,0,-0.37,2,1.78,79.3,0,-0.57
0,95.44,27.25,0,-0.81,2,95.44,25.53,0,-1.01
0,64.87,26.35,0,0.65,2,64.87,27.55,0,0.45
0,16.31,16.03,0,0.51,2,16.31,16.95,0,0.31
0,41.44,11.5,0,-0.84,2,41.44,9.72,0,-1.04
0,7.48,13.12,0,-0.75,2,7.48,11.52,0,-0.95
0,85.91,30.88,0,-0.83,2,85.91,29.12,0,-1.03
0,99.65,83.17,0,-0.77,2,99.65,81.53,0,-0.97
0,96.6,92.52,0,-0.92,2,96.6,90.58,0,-1.12
0,33.69,45.54,0,-0.05,2,33.69,45.34,0,-0.25
0,9.26,7.45,0,-0.58,2,9.26,6.19,0,-0.78
0,96.69,37.21,0,-0.31,2,96.69,36.49,0,-0.51
0,73.53,53.36,0,-0.4,2,73.53,52.46,0,-0.6
0,96.68,23.04,0,0.02,2,96.68,22.98,0,-0.18
0,16.62,14.6,0,-0.88,2,16.62,12.74,0,-1.08
0,97.67,73.41,0,-0.78,2,97.67,71.75,0,-0.98
0,64.59,91.94,0,-0.15,2,64.59,91.54,0,-0.35
0,39.85,14.18,0,-0.57,2,39.85,12.94,0,-0.77
0,44.93,90.69,0,-0.08,2,44.93,90.43,0,-0.28
0,29.26,38.78,0,-0.7,2,29.26,37.28,0,-0.9
0,48.54,72.28,0,0.71,2,48.54,73.6,0,0.51
0,80.68,90.08,0,0.75,2,80.68,91.48,0,0.55
0,82.2,72.38,0,0.29,2,82.2,72.86,0,0.09
0,26.17,78.81,0,0.71,2,26.17,80.13,0,0.51
0,95.59,22.63,0,0.11,2,95.59,22.75,0,-0.09
0,53.4,92.23,0,0.93,2,53.4,93.99,0,0.73
0,8.15,77.66,0,0.01,2,8.15,77.58,0,-0.19
0,49.29,76.18,0,0.27,2,49.29,76.62,0,0.07
0,25.89,16.57,0,0.2,2,25.89,16.87,0,0.0
0,97.91,32.15,0,-0.4,2,97.91,31.25,0,-0.6
0,99.7,54.33,0,-0.09,2,99.7,54.05,0,-0.29
0,76.35,15.59,0,-0.39,2,76.35,14.71,0,-0.59
0,41.64,42.89,0,0.87,2,41.64,44.53,0,0.67
0,54.98,66.87,0,-0.76,2,54.98,65.25,0,-0.96
0,24.5,95.81,0,-0.63,2,24.5,94.45,0,-0.83
0,46.92,8.58,0,-0.68,2,46.92,7.12,0,-0.88
0,56.9,45.2,0,0.4,2,56.9,45.9,0,0.2
0,0.18,86.11,0,-0.02,2,0.18,85.97,0,-0.22
0,82.98,56.92,0,0.6,2,82.98,58.02,0,0.4
0,97.05,75.23,0,0.99,2,97.05,77.11,0,0.79
0,44.89,62.57,0,-0.07,2,44.89,62.33,0,-0.27
0,76.6,96.71,0,-0.47,2,76.6,95.67,0,-0.67
0,70.44,13.15,0,0.87,2,70.44,14.79,0,0.67
0,65.64,49.18,0,1.0,2,65.64,51.08,0,0.8
0,84.23,45.31,0,-0.18,2,84.23,44.85,0,-0.38
0,81.12,96.21,0,0.01,2,81.12,96.13,0,-0.19
0,98.02,64.17,0,-0.3,2,98.02,63.47,0,-0.5
0,93.57,49.09,0,-0.89,2,93.57,47.21,0,-1.09
0,0.36,31.93,0,0.11,2,0.36,32.05,0,-0.09
0,5.45,5.31,0,0.78,2,5.45,6.77,0,0.58
0,98.64,2.11,0,0.43,2,98.64,2.87,0,0.23
0,94.35,36.76,0,0.63,2,94.35,37.92,0,0.43
0,52.85,75.47,0,-0.49,2,52.85,74.39,0,-0.69
0,74.72,69.53,0,0.54,2,74.72,70.51,0,0.34
0,82.45,42.02,0,0.12,2,82.45,42.16,0,-0.08
0,31.78,38.15,0,0.59,2,31.78,39.23,0,0.39
0,59.83,49.71,0,0.43,2,59.83,50.47,0,0.23
0,23.54,18.72,0,0.53,2,23.54,19.68,0,0.33
0,62.23,92.49,0,-0.62,2,62.23,91.15,0,-0.82
0,43.34,40.47,0,0.96,2,43.34,42.29,0,0.76
0,42.91,29.66,0,0.29,2,42.91,30.14,0,0.09
0,33.16,68.04,0,0.39,2,33.16,68.72,0,0.19
0,45.59,89.97,0,-0.63,2,45.59,88.61,0,-0.83
0,10.5,15.99,0,-0.88,2,10.5,14.13,0,-1.08
0,43.47,50.59,0,0.67,2,43.47,51.83,0,0.47
0,28.14,52.98,0,-0.65,2,28.14,51.58,0,-0.85
0,70.7,4.78,0,-0.73,2,70.7,3.22,0,-0.93
0,1.41,65.82,0,-0.55,2,1.41,64.62,0,-0.75
0,7.9,36.13,0,0.86,2,7.9,37.75,0,0.66
0,0.85,74.64,0,0.44,2,0.85,75.42,0,0.24
0,2.34,46.23,0,-0.3,2,2.34,45.53,0,-0.5
0,60.07,99.81,0,0.81,2,60.07,101.33,0,0.61
0,35.87,54.37,0,0.55,2,35.87,55.37,0,0.35
0,51.34,45.62,0,0.43,2,51.34,46.38,0,0.23
0,82.87,49.09,0,0.53,2,82.87,50.05,0,0.33
0,91.11,2.92,0,0.74,2,91.11,4.3,0,0.54
0,84.11,49.0,0,-0.59,2,84.11,47.72,0,-0.79
0,95.64,99.55,0,0.54,2,95.64,100.53,0,0.34
0,15.56,61.73,0,0.47,2,15.56,62.57,0,0.27
0,72.44,38.24,0,-0.35,2,72.44,37.44,0,-0.55
